Order ID,Color,Cost,countryCode,"Month, Day, Year of Date",ASIN,Size,Store,Price,Sales,Units
63ff00c56b5148a5756febcb,Black,31.1,US,"October 5, 2022",B09JG59MGK,120mm,Dracaena Store,52,156,3
63ff00c56b5148a5756febcc,Black,31.1,US,"October 6, 2022",B09JG59MGK,120mm,Dracaena Store,52,156,3
63ff00c56b5148a5756febcd,Black,31.1,US,"October 7, 2022",B09JG59MGK,120mm,Dracaena Store,52,52,1
63ff00c56b5148a5756febce,Black,31.1,US,"October 8, 2022",B09JG59MGK,120mm,Dracaena Store,52,208,4
63ff00c56b5148a5756febcf,Black,31.1,US,"October 9, 2022",B09JG59MGK,120mm,Dracaena Store,52,208,4
63ff00c56b5148a5756febd0,Black,31.1,US,"October 10, 2022",B09JG59MGK,120mm,Dracaena Store,46,414,9
63ff003f6b5148a5756fe60c,Black,41.1,US,"October 4, 2022",B09JG4TTP2,240mmm,Dracaena Store,69,69,1
63ff003f6b5148a5756fe60d,Black,41.1,US,"October 5, 2022",B09JG4TTP2,240mmm,Dracaena Store,69,69,1
63ff003f6b5148a5756fe60f,Black,41.1,US,"October 7, 2022",B09JG4TTP2,240mmm,Dracaena Store,69,69,1
63ff003f6b5148a5756fe610,Black,41.1,US,"October 8, 2022",B09JG4TTP2,240mmm,Dracaena Store,69,69,1
63ff003f6b5148a5756fe612,Black,41.1,US,"October 10, 2022",B09JG4TTP2,240mmm,Dracaena Store,62,62,1
63ff00456b5148a5756fe648,Black,51,US,"October 4, 2022",B09JG5X1PY,360mm,Dracaena Store,86,86,1
640bb3964c54910acbb3d758,Black,31.1,US,"October 11, 2022",B09JG59MGK,120mm,Dracaena Store,46,368,8
640c74c61bb907e393404659,Black,31.1,AU,"October 19, 2022",B09JG59MGK,120mm,Dracaena Store,65.66,65.66,1
640cd1531bb907e39347454c,Black,31.1,JP,"October 12, 2022",B09JG59MGK,120mm,Dracaena Store,51.093,51.093,1
640d8d551bb907e39356c904,Black,31.1,DE,"October 12, 2022",B09JG59MGK,120mm,Dracaena Store,61.5632,61.5632,1
640d17ec1bb907e3934d2692,Black,41.1,US,"October 12, 2022",B09JG4TTP2,240mmm,Dracaena Store,69,69,1
640d17f01bb907e3934d270a,Black,51,US,"October 12, 2022",B09JG5X1PY,360mm,Dracaena Store,77,77,1
640d18551bb907e3934d320e,Black,31.1,US,"October 12, 2022",B09JG59MGK,120mm,Dracaena Store,52,260,5
640d87591bb907e393563106,Black,31.1,GB,"October 12, 2022",B09JG59MGK,120mm,Dracaena Store,60.9473,60.9473,1
640da6931bb907e393587358,Black,41.1,IT,"October 12, 2022",B09JG4TTP2,240mmm,Dracaena Store,75.21,75.21,1
640df1ba1bb907e3935d431a,Black,41.1,CA,"October 13, 2022",B09JG4TTP2,240mmm,Dracaena Store,60.04,60.04,1
640df2281bb907e3935d4b8a,Black,31.1,CA,"October 13, 2022",B09JG59MGK,120mm,Dracaena Store,52.44,52.44,1
640e01a81bb907e3935ece42,Black,51,US,"October 13, 2022",B09JG5X1PY,360mm,Dracaena Store,86,86,1
640e609d1bb907e393667368,Black,31.1,JP,"October 14, 2022",B09JG59MGK,120mm,Dracaena Store,51.093,51.093,1
640e609d1bb907e393667375,Black,31.1,JP,"October 27, 2022",B09JG59MGK,120mm,Dracaena Store,53.186,53.186,1
640e02111bb907e3935ed8ce,Black,31.1,US,"October 13, 2022",B09JG59MGK,120mm,Dracaena Store,52,260,5
640f88e21bb907e3937935fc,Black,31.1,US,"October 14, 2022",B09JG59MGK,120mm,Dracaena Store,52,156,3
640f88781bb907e39379305c,Black,41.1,US,"October 14, 2022",B09JG4TTP2,240mmm,Dracaena Store,69,69,1
642a02968c830bbda334b72a,Black,41.1,US,"November 4, 2022",B09JG4TTP2,240mmm,Dracaena Store,69,207,3
642a02968c830bbda334b729,Black,41.1,US,"November 3, 2022",B09JG4TTP2,240mmm,Dracaena Store,46,138,3
642a03058c830bbda334c1b5,Black,31.1,US,"November 3, 2022",B09JG59MGK,120mm,Dracaena Store,52,416,8
642a03058c830bbda334c1b6,Black,31.1,US,"November 4, 2022",B09JG59MGK,120mm,Dracaena Store,52,468,9
642cc5e3297d80a266ec3f25,Black,41.1,US,"November 5, 2022",B09JG4TTP2,240mmm,Dracaena Store,69,69,1
642cc5e3297d80a266ec3f27,Black,41.1,US,"November 7, 2022",B09JG4TTP2,240mmm,Dracaena Store,69,69,1
642cc5e3297d80a266ec3f28,Black,41.1,US,"November 8, 2022",B09JG4TTP2,240mmm,Dracaena Store,69,69,1
642cc677297d80a266ec4aa1,Black,31.1,US,"November 5, 2022",B09JG59MGK,120mm,Dracaena Store,52,364,7
642cc677297d80a266ec4aa2,Black,31.1,US,"November 6, 2022",B09JG59MGK,120mm,Dracaena Store,52,364,7
642cc677297d80a266ec4aa3,Black,31.1,US,"November 7, 2022",B09JG59MGK,120mm,Dracaena Store,54.99,219.96,4
642cc677297d80a266ec4aa4,Black,31.1,US,"November 8, 2022",B09JG59MGK,120mm,Dracaena Store,50.27,904.93,18
643ebcd6c0c3edd418d542b3,Black,31.1,JP,"November 19, 2022",B09JG59MGK,120mm,Dracaena Store,46.186,46.186,1
643f2ae1c0c3edd418dd2aa5,Black,31.1,CA,"November 19, 2022",B09JG59MGK,120mm,Dracaena Store,52.44,52.44,1
643f438cc0c3edd418deef75,Black,31.1,US,"November 19, 2022",B09JG59MGK,120mm,Dracaena Store,55,275,5
649a6ef8fcf18ae63867a828,Black,31.1,AU,"March 30, 2023",B09JG59MGK,120mm,Dracaena Store,53.8144,53.8144,1
649a7c87fcf18ae63868eae7,Black,31.1,AU,"February 1, 2023",B09JG59MGK,120mm,Dracaena Store,63.3083,63.3083,1
649a7c87fcf18ae63868eafb,Black,31.1,AU,"February 21, 2023",B09JG59MGK,120mm,Dracaena Store,56.6083,56.6083,1
649a821378eebbe0e4c531e7,Black,31.1,US,"December 29, 2022",B09JG59MGK,120mm,Ingenious Store,56.99,284.95,5
649ba22d53a4ec2274b93da8,Black,31.1,MX,"June 6, 2023",B09JG59MGK,120mm,Dracaena Store,75.342,75.342,1
649ba22d53a4ec2274b93db4,Black,31.1,MX,"June 18, 2023",B09JG59MGK,120mm,Dracaena Store,75.342,75.342,1
649ba73353a4ec2274b9b70d,Black,31.1,JP,"May 4, 2023",B09JG59MGK,120mm,Dracaena Store,55.993,55.993,1
649ba73353a4ec2274b9b70f,Black,31.1,JP,"May 6, 2023",B09JG59MGK,120mm,Dracaena Store,55.993,167.979,3
649ba73353a4ec2274b9b714,Black,31.1,JP,"May 11, 2023",B09JG59MGK,120mm,Dracaena Store,55.993,111.986,2
649ba73353a4ec2274b9b716,Black,31.1,JP,"May 13, 2023",B09JG59MGK,120mm,Dracaena Store,55.993,111.986,2
649ba73353a4ec2274b9b717,Black,31.1,JP,"May 14, 2023",B09JG59MGK,120mm,Dracaena Store,55.993,55.993,1
649bac9053a4ec2274ba4156,Black,31.1,CA,"June 4, 2023",B09JG59MGK,120mm,Dracaena Store,58.52,58.52,1
649bae9253a4ec2274ba6d9d,Black,51,JP,"March 31, 2023",B09JG5X1PY,360mm,Dracaena Store,104.293,104.293,1
649baeb853a4ec2274ba71a0,Black,31.1,JP,"April 7, 2023",B09JG59MGK,120mm,Dracaena Store,47.593,47.593,1
649baeb853a4ec2274ba71a2,Black,31.1,JP,"April 9, 2023",B09JG59MGK,120mm,Dracaena Store,47.593,47.593,1
649baeb853a4ec2274ba71a3,Black,31.1,JP,"April 10, 2023",B09JG59MGK,120mm,Dracaena Store,47.593,47.593,1
649baeb853a4ec2274ba71a4,Black,31.1,JP,"April 11, 2023",B09JG59MGK,120mm,Dracaena Store,47.593,47.593,1
649baeb853a4ec2274ba71a5,Black,31.1,JP,"April 12, 2023",B09JG59MGK,120mm,Dracaena Store,47.593,95.186,2
649baeb853a4ec2274ba71a6,Black,31.1,JP,"April 13, 2023",B09JG59MGK,120mm,Dracaena Store,55.993,55.993,1
649baeb853a4ec2274ba71a8,Black,31.1,JP,"April 15, 2023",B09JG59MGK,120mm,Dracaena Store,47.593,47.593,1
649baeb853a4ec2274ba71ac,Black,31.1,JP,"April 19, 2023",B09JG59MGK,120mm,Dracaena Store,47.593,47.593,1
649baeb853a4ec2274ba71ad,Black,31.1,JP,"April 20, 2023",B09JG59MGK,120mm,Dracaena Store,47.593,95.186,2
649baeb853a4ec2274ba71ae,Black,31.1,JP,"April 21, 2023",B09JG59MGK,120mm,Dracaena Store,47.593,47.593,1
649baeb853a4ec2274ba71af,Black,31.1,JP,"April 22, 2023",B09JG59MGK,120mm,Dracaena Store,47.593,47.593,1
649baeb853a4ec2274ba71b0,Black,31.1,JP,"April 23, 2023",B09JG59MGK,120mm,Dracaena Store,47.593,95.186,2
649baeb853a4ec2274ba71b1,Black,31.1,JP,"April 24, 2023",B09JG59MGK,120mm,Dracaena Store,47.593,190.372,4
649baeb853a4ec2274ba71b2,Black,31.1,JP,"April 25, 2023",B09JG59MGK,120mm,Dracaena Store,47.593,142.779,3
649baeb853a4ec2274ba71b3,Black,31.1,JP,"April 26, 2023",B09JG59MGK,120mm,Dracaena Store,47.593,190.372,4
649baeb853a4ec2274ba71b5,Black,31.1,JP,"April 28, 2023",B09JG59MGK,120mm,Dracaena Store,47.593,47.593,1
649baeb853a4ec2274ba719a,Black,31.1,JP,"April 1, 2023",B09JG59MGK,120mm,Dracaena Store,55.993,55.993,1
649baeb853a4ec2274ba719c,Black,31.1,JP,"April 3, 2023",B09JG59MGK,120mm,Dracaena Store,55.993,167.979,3
649baeb853a4ec2274ba719d,Black,31.1,JP,"April 4, 2023",B09JG59MGK,120mm,Dracaena Store,55.993,55.993,1
649baeb853a4ec2274ba719e,Black,31.1,JP,"April 5, 2023",B09JG59MGK,120mm,Dracaena Store,55.993,55.993,1
649baeb853a4ec2274ba719f,Black,31.1,JP,"April 6, 2023",B09JG59MGK,120mm,Dracaena Store,47.593,95.186,2
649bb94c53a4ec2274bb811e,Black,31.1,GB,"May 29, 2023",B09JG59MGK,120mm,Dracaena Store,64.77,64.77,1
649bb94c53a4ec2274bb812e,Black,31.1,GB,"June 14, 2023",B09JG59MGK,120mm,Dracaena Store,64.77,64.77,1
649bb94c53a4ec2274bb8121,Black,31.1,GB,"June 1, 2023",B09JG59MGK,120mm,Dracaena Store,64.77,129.54,2
649bb94c53a4ec2274bb8122,Black,31.1,GB,"June 2, 2023",B09JG59MGK,120mm,Dracaena Store,64.77,64.77,1
649bb94c53a4ec2274bb8123,Black,31.1,GB,"June 3, 2023",B09JG59MGK,120mm,Dracaena Store,64.77,64.77,1
649bb94c53a4ec2274bb8131,Black,31.1,GB,"June 17, 2023",B09JG59MGK,120mm,Dracaena Store,64.77,64.77,1
649bb94c53a4ec2274bb8133,Black,31.1,GB,"June 19, 2023",B09JG59MGK,120mm,Dracaena Store,64.77,64.77,1
649bb94c53a4ec2274bb8135,Black,31.1,GB,"June 21, 2023",B09JG59MGK,120mm,Dracaena Store,64.77,64.77,1
649bb94c53a4ec2274bb8138,Black,31.1,GB,"June 24, 2023",B09JG59MGK,120mm,Dracaena Store,64.77,64.77,1
649bbd3f53a4ec2274bbe0be,Black,31.1,JP,"February 28, 2023",B09JG59MGK,120mm,Dracaena Store,55.993,167.979,3
649bbd3f53a4ec2274bbe0bf,Black,31.1,JP,"March 1, 2023",B09JG59MGK,120mm,Dracaena Store,55.993,55.993,1
649bbd3f53a4ec2274bbe0c1,Black,31.1,JP,"March 3, 2023",B09JG59MGK,120mm,Dracaena Store,55.993,55.993,1
649bbd3f53a4ec2274bbe0c2,Black,31.1,JP,"March 4, 2023",B09JG59MGK,120mm,Dracaena Store,55.993,111.986,2
649bbd3f53a4ec2274bbe0c4,Black,31.1,JP,"March 6, 2023",B09JG59MGK,120mm,Dracaena Store,55.993,111.986,2
649bbd3f53a4ec2274bbe0c5,Black,31.1,JP,"March 7, 2023",B09JG59MGK,120mm,Dracaena Store,55.993,111.986,2
649bbd3f53a4ec2274bbe0c7,Black,31.1,JP,"March 9, 2023",B09JG59MGK,120mm,Dracaena Store,55.993,55.993,1
649bbd3f53a4ec2274bbe0ca,Black,31.1,JP,"March 12, 2023",B09JG59MGK,120mm,Dracaena Store,55.993,111.986,2
649bbd3f53a4ec2274bbe0d8,Black,31.1,JP,"March 26, 2023",B09JG59MGK,120mm,Dracaena Store,55.993,111.986,2
649bbd3f53a4ec2274bbe0da,Black,31.1,JP,"March 28, 2023",B09JG59MGK,120mm,Dracaena Store,55.993,55.993,1
649bbd3f53a4ec2274bbe0db,Black,31.1,JP,"March 29, 2023",B09JG59MGK,120mm,Dracaena Store,55.993,55.993,1
649bc5b6c7011f3740977816,Black,31.1,CA,"April 29, 2023",B09JG59MGK,120mm,Ingenious Store,60.7392,60.7392,1
649bc6bdc7011f37409783ec,Black,51,US,"April 29, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1
649bc6bdc7011f37409783ed,Black,51,US,"April 30, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,359.96,4
649bc6bdc7011f37409783ee,Black,51,US,"May 1, 2023",B09JG5X1PY,360mm,Ingenious Store,45,89.99,2
649bc6bdc7011f37409783ef,Black,51,US,"May 2, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,179.98,2
649bc6bdc7011f37409783f4,Black,51,US,"May 7, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,179.98,2
649bc6bdc7011f37409783f5,Black,51,US,"May 8, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1
649bc6bdc7011f37409783f8,Black,51,US,"May 11, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1
649bc6bdc7011f37409783fb,Black,51,US,"May 14, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1
649bc6bdc7011f37409783ff,Black,51,US,"May 18, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1
649bc6bdc7011f3740978400,Black,51,US,"May 19, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1
649bc6c9c7011f374097848a,Black,31.1,US,"May 7, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,299.95,5
649bc6c9c7011f374097848b,Black,31.1,US,"May 8, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,239.96,4
649bc6c9c7011f374097848c,Black,31.1,US,"May 9, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,419.93,7
649bc6c9c7011f374097848d,Black,31.1,US,"May 10, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,599.9,10
649bc6c9c7011f374097848e,Black,31.1,US,"May 11, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,1679.72,28
649bc6c9c7011f374097848f,Black,31.1,US,"May 12, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,719.88,12
649bc6c9c7011f374097849a,Black,31.1,US,"May 23, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,539.91,9
649bc6c9c7011f374097849b,Black,31.1,US,"May 24, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,419.93,7
649bc6c9c7011f374097849c,Black,31.1,US,"May 25, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,479.92,8
649bc6c9c7011f374097849d,Black,31.1,US,"May 26, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,779.87,13
649bc6c9c7011f374097849e,Black,31.1,US,"May 27, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,839.86,14
649bc6c9c7011f374097849f,Black,31.1,US,"May 28, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,479.92,8
649bc6c9c7011f3740978483,Black,31.1,US,"April 30, 2023",B09JG59MGK,120mm,Ingenious Store,63.99,63.99,1
649bc6c9c7011f3740978484,Black,31.1,US,"May 1, 2023",B09JG59MGK,120mm,Ingenious Store,62.39,311.95,5
649bc6c9c7011f3740978485,Black,31.1,US,"May 2, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,179.97,3
649bc6c9c7011f3740978486,Black,31.1,US,"May 3, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,1019.83,17
649bc6c9c7011f3740978487,Black,31.1,US,"May 4, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,239.96,4
649bc6c9c7011f3740978488,Black,31.1,US,"May 5, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,719.88,12
649bc6c9c7011f3740978489,Black,31.1,US,"May 6, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,659.89,11
649bc6c9c7011f3740978490,Black,31.1,US,"May 13, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,299.95,5
649bc6c9c7011f3740978491,Black,31.1,US,"May 14, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,959.84,16
649bc6c9c7011f3740978492,Black,31.1,US,"May 15, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,599.9,10
649bc6c9c7011f3740978493,Black,31.1,US,"May 16, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,299.95,5
649bc6c9c7011f3740978494,Black,31.1,US,"May 17, 2023",B09JG59MGK,120mm,Ingenious Store,55.99,839.86,15
649bc6c9c7011f3740978495,Black,31.1,US,"May 18, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,539.91,9
649bc6c9c7011f3740978496,Black,31.1,US,"May 19, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,299.95,5
649bc6c9c7011f3740978497,Black,31.1,US,"May 20, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,239.96,4
649bc6c9c7011f3740978498,Black,31.1,US,"May 21, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,479.92,8
649bc6c9c7011f3740978499,Black,31.1,US,"May 22, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,779.87,13
649bc6cbc7011f37409784a1,Black,41.1,US,"April 30, 2023",B09JG4TTP2,240mmm,Ingenious Store,69.99,139.98,2
649bc6cbc7011f37409784a2,Black,41.1,US,"May 1, 2023",B09JG4TTP2,240mmm,Ingenious Store,69.99,209.97,3
649bc6cbc7011f37409784a3,Black,41.1,US,"May 2, 2023",B09JG4TTP2,240mmm,Ingenious Store,74.99,149.98,2
649bc6cbc7011f37409784a7,Black,41.1,US,"May 6, 2023",B09JG4TTP2,240mmm,Ingenious Store,74.99,149.98,2
649bc6cbc7011f37409784a8,Black,41.1,US,"May 7, 2023",B09JG4TTP2,240mmm,Ingenious Store,74.99,74.99,1
649bc6cbc7011f37409784a9,Black,41.1,US,"May 8, 2023",B09JG4TTP2,240mmm,Ingenious Store,74.99,149.98,2
649bc6cbc7011f37409784ab,Black,41.1,US,"May 10, 2023",B09JG4TTP2,240mmm,Ingenious Store,74.99,74.99,1
649bc6cbc7011f37409784b0,Black,41.1,US,"May 15, 2023",B09JG4TTP2,240mmm,Ingenious Store,74.99,74.99,1
649bc6cbc7011f37409784b2,Black,41.1,US,"May 17, 2023",B09JG4TTP2,240mmm,Ingenious Store,74.99,74.99,1
649bc6cbc7011f37409784b5,Black,41.1,US,"May 20, 2023",B09JG4TTP2,240mmm,Ingenious Store,74.99,74.99,1
649bc6cbc7011f37409784bc,Black,41.1,US,"May 27, 2023",B09JG4TTP2,240mmm,Ingenious Store,74.99,74.99,1
649bc6cbc7011f37409784bd,Black,41.1,US,"May 28, 2023",B09JG4TTP2,240mmm,Ingenious Store,74.99,74.99,1
649bc07e53a4ec2274bc38e1,Black,31.1,DE,"June 1, 2023",B09JG59MGK,120mm,Dracaena Store,61.0291,61.0291,1
649bc07e53a4ec2274bc38e3,Black,31.1,DE,"June 3, 2023",B09JG59MGK,120mm,Dracaena Store,61.0291,61.0291,1
649bc07e53a4ec2274bc38e8,Black,31.1,DE,"June 8, 2023",B09JG59MGK,120mm,Dracaena Store,61.5414,61.5414,1
649bc07e53a4ec2274bc38f0,Black,31.1,DE,"June 16, 2023",B09JG59MGK,120mm,Dracaena Store,61.2907,122.5705,2
649bc07e53a4ec2274bc38f6,Black,31.1,DE,"June 22, 2023",B09JG59MGK,120mm,Dracaena Store,59.4922,59.4922,1
649bc07e53a4ec2274bc38fa,Black,31.1,DE,"June 26, 2023",B09JG59MGK,120mm,Dracaena Store,61.0291,61.0291,1
649bc25ec7011f3740975248,Black,51,CA,"June 10, 2023",B09JG5X1PY,360mm,Ingenious Store,87.5444,87.5444,1
649bc36fc7011f3740975ea9,Black,51,US,"May 30, 2023",B09JG5X1PY,360mm,Ingenious Store,84.99,84.99,1
649bc36fc7011f3740975eac,Black,51,US,"June 2, 2023",B09JG5X1PY,360mm,Ingenious Store,84.99,84.99,1
649bc36fc7011f3740975eb8,Black,51,US,"June 14, 2023",B09JG5X1PY,360mm,Ingenious Store,84.99,84.99,1
649bc36fc7011f3740975eba,Black,51,US,"June 16, 2023",B09JG5X1PY,360mm,Ingenious Store,84.99,84.99,1
649bc36fc7011f3740975ec3,Black,51,US,"June 25, 2023",B09JG5X1PY,360mm,Ingenious Store,84.99,169.98,2
649bc37cc7011f3740975f3e,Black,31.1,US,"May 29, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,1079.82,18
649bc37cc7011f3740975f3f,Black,31.1,US,"May 30, 2023",B09JG59MGK,120mm,Ingenious Store,62.99,377.94,6
649bc37cc7011f3740975f4a,Black,31.1,US,"June 10, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,479.92,8
649bc37cc7011f3740975f4b,Black,31.1,US,"June 11, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,419.93,7
649bc37cc7011f3740975f4c,Black,31.1,US,"June 12, 2023",B09JG59MGK,120mm,Ingenious Store,44.99,179.97,4
649bc37cc7011f3740975f4d,Black,31.1,US,"June 13, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,599.9,10
649bc37cc7011f3740975f4e,Black,31.1,US,"June 14, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,419.93,7
649bc37cc7011f3740975f4f,Black,31.1,US,"June 15, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,179.97,3
649bc37cc7011f3740975f5a,Black,31.1,US,"June 26, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,479.92,8
649bc37cc7011f3740975f5b,Black,31.1,US,"June 27, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,239.96,4
649bc37cc7011f3740975f40,Black,31.1,US,"May 31, 2023",B09JG59MGK,120mm,Ingenious Store,58.62,468.92,8
649bc37cc7011f3740975f41,Black,31.1,US,"June 1, 2023",B09JG59MGK,120mm,Ingenious Store,57.99,463.92,8
649bc37cc7011f3740975f42,Black,31.1,US,"June 2, 2023",B09JG59MGK,120mm,Ingenious Store,57.99,289.95,5
649bc37cc7011f3740975f43,Black,31.1,US,"June 3, 2023",B09JG59MGK,120mm,Ingenious Store,57.99,521.91,9
649bc37cc7011f3740975f44,Black,31.1,US,"June 4, 2023",B09JG59MGK,120mm,Ingenious Store,58.79,293.95,5
649bc37cc7011f3740975f45,Black,31.1,US,"June 5, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,479.92,8
649bc37cc7011f3740975f46,Black,31.1,US,"June 6, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,179.97,3
649bc37cc7011f3740975f47,Black,31.1,US,"June 7, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,719.88,12
649bc37cc7011f3740975f48,Black,31.1,US,"June 8, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,299.95,5
649bc37cc7011f3740975f49,Black,31.1,US,"June 9, 2023",B09JG59MGK,120mm,Ingenious Store,55.82,334.94,6
649bc37cc7011f3740975f50,Black,31.1,US,"June 16, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,659.89,11
649bc37cc7011f3740975f51,Black,31.1,US,"June 17, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,179.97,3
649bc37cc7011f3740975f52,Black,31.1,US,"June 18, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,179.97,3
649bc37cc7011f3740975f53,Black,31.1,US,"June 19, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,659.89,11
649bc37cc7011f3740975f54,Black,31.1,US,"June 20, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,539.91,9
649bc37cc7011f3740975f55,Black,31.1,US,"June 21, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,719.88,12
649bc37cc7011f3740975f56,Black,31.1,US,"June 22, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,479.92,8
649bc37cc7011f3740975f57,Black,31.1,US,"June 23, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,299.95,5
649bc37cc7011f3740975f58,Black,31.1,US,"June 24, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,539.91,9
649bc37cc7011f3740975f59,Black,31.1,US,"June 25, 2023",B09JG59MGK,120mm,Ingenious Store,59.99,179.97,3
649bc37fc7011f3740975f5c,Black,41.1,US,"May 29, 2023",B09JG4TTP2,240mmm,Ingenious Store,74.99,149.98,2
649bc37fc7011f3740975f5d,Black,41.1,US,"May 30, 2023",B09JG4TTP2,240mmm,Ingenious Store,72.99,72.99,1
649bc37fc7011f3740975f5f,Black,41.1,US,"June 1, 2023",B09JG4TTP2,240mmm,Ingenious Store,72.99,72.99,1
649bc37fc7011f3740975f6a,Black,41.1,US,"June 12, 2023",B09JG4TTP2,240mmm,Ingenious Store,72.99,72.99,1
649bc37fc7011f3740975f6d,Black,41.1,US,"June 15, 2023",B09JG4TTP2,240mmm,Ingenious Store,72.99,72.99,1
649bc37fc7011f3740975f6e,Black,41.1,US,"June 16, 2023",B09JG4TTP2,240mmm,Ingenious Store,72.99,72.99,1
649bc37fc7011f3740975f6f,Black,41.1,US,"June 17, 2023",B09JG4TTP2,240mmm,Ingenious Store,72.99,72.99,1
649bc37fc7011f3740975f64,Black,41.1,US,"June 6, 2023",B09JG4TTP2,240mmm,Ingenious Store,72.99,72.99,1
649bc37fc7011f3740975f69,Black,41.1,US,"June 11, 2023",B09JG4TTP2,240mmm,Ingenious Store,72.99,145.98,2
649bc37fc7011f3740975f71,Black,41.1,US,"June 19, 2023",B09JG4TTP2,240mmm,Ingenious Store,72.99,72.99,1
649bc37fc7011f3740975f73,Black,41.1,US,"June 21, 2023",B09JG4TTP2,240mmm,Ingenious Store,72.99,72.99,1
649bc37fc7011f3740975f75,Black,41.1,US,"June 23, 2023",B09JG4TTP2,240mmm,Ingenious Store,72.99,72.99,1
649bc47bc7011f3740976abd,White,41.1,US,"June 1, 2023",B0C23LD7K1,240mm,Ingenious Store,72.99,72.99,1
649bc47bc7011f3740976ac1,White,41.1,US,"June 5, 2023",B0C23LD7K1,240mm,Ingenious Store,72.99,72.99,1
649bc47bc7011f3740976ac8,White,41.1,US,"June 12, 2023",B0C23LD7K1,240mm,Ingenious Store,72.99,72.99,1
649bc47bc7011f3740976acc,White,41.1,US,"June 16, 2023",B0C23LD7K1,240mm,Ingenious Store,72.99,72.99,1
649bc47bc7011f3740976ad3,White,41.1,US,"June 23, 2023",B0C23LD7K1,240mm,Ingenious Store,72.99,72.99,1
649bc904c7011f3740979d5a,Black,31.1,CA,"March 30, 2023",B09JG59MGK,120mm,Ingenious Store,60.7392,60.7392,1
649bc904c7011f3740979d5e,Black,31.1,CA,"April 3, 2023",B09JG59MGK,120mm,Ingenious Store,60.7392,60.7392,1
649bc904c7011f3740979d60,Black,31.1,CA,"April 5, 2023",B09JG59MGK,120mm,Ingenious Store,60.7392,60.7392,1
649bc45153a4ec2274bc8e4a,Black,31.1,JP,"February 26, 2023",B09JG59MGK,120mm,Dracaena Store,55.993,55.993,1
649bc45153a4ec2274bc8e4b,Black,31.1,JP,"February 27, 2023",B09JG59MGK,120mm,Dracaena Store,55.993,55.993,1
