Order ID,Color,Cost,countryCode,"Month, Day, Year of Date",ASIN,Size,Store,Price,Sales,Units,Profit
649bc37cc7011f3740975f43,Black,31.1,US,3-Jun-23,B09JG59MGK,120mm,Ingenious Store,57.99,521.91,9,242.01
649bc37cc7011f3740975f44,Black,31.1,US,4-Jun-23,B09JG59MGK,120mm,Ingenious Store,58.79,293.95,5,138.45
649bc37cc7011f3740975f45,Black,31.1,US,5-Jun-23,B09JG59MGK,120mm,Ingenious Store,59.99,479.92,8,231.12
649bc37cc7011f3740975f46,Black,31.1,US,6-Jun-23,B09JG59MGK,120mm,Ingenious Store,59.99,179.97,3,86.67
649bc37cc7011f3740975f47,Black,31.1,US,7-Jun-23,B09JG59MGK,120mm,Ingenious Store,59.99,719.88,12,346.68
649bc37cc7011f3740975f48,Black,31.1,US,8-Jun-23,B09JG59MGK,120mm,Ingenious Store,59.99,299.95,5,144.45
649bc37cc7011f3740975f49,Black,31.1,US,9-Jun-23,B09JG59MGK,120mm,Ingenious Store,55.82,334.94,6,148.32
649bc37cc7011f3740975f50,Black,31.1,US,16-Jun-23,B09JG59MGK,120mm,Ingenious Store,59.99,659.89,11,317.79
649bc37cc7011f3740975f51,Black,31.1,US,17-Jun-23,B09JG59MGK,120mm,Ingenious Store,59.99,179.97,3,86.67
649bc37cc7011f3740975f52,Black,31.1,US,18-Jun-23,B09JG59MGK,120mm,Ingenious Store,59.99,179.97,3,86.67
649bc37cc7011f3740975f53,Black,31.1,US,19-Jun-23,B09JG59MGK,120mm,Ingenious Store,59.99,659.89,11,317.79
649bc37cc7011f3740975f54,Black,31.1,US,20-Jun-23,B09JG59MGK,120mm,Ingenious Store,59.99,539.91,9,260.01
649bc37cc7011f3740975f55,Black,31.1,US,21-Jun-23,B09JG59MGK,120mm,Ingenious Store,59.99,719.88,12,346.68
649bc37cc7011f3740975f56,Black,31.1,US,22-Jun-23,B09JG59MGK,120mm,Ingenious Store,59.99,479.92,8,231.12
649bc37cc7011f3740975f57,Black,31.1,US,23-Jun-23,B09JG59MGK,120mm,Ingenious Store,59.99,299.95,5,144.45
649bc37cc7011f3740975f58,Black,31.1,US,24-Jun-23,B09JG59MGK,120mm,Ingenious Store,59.99,539.91,9,260.01
649bc37cc7011f3740975f59,Black,31.1,US,25-Jun-23,B09JG59MGK,120mm,Ingenious Store,59.99,179.97,3,86.67
649bc37fc7011f3740975f5c,Black,41.1,US,29-May-23,B09JG4TTP2,240mmm,Ingenious Store,74.99,149.98,2,67.78
649bc37fc7011f3740975f5d,Black,41.1,US,30-May-23,B09JG4TTP2,240mmm,Ingenious Store,72.99,72.99,1,31.89
649bc37fc7011f3740975f5f,Black,41.1,US,1-Jun-23,B09JG4TTP2,240mmm,Ingenious Store,72.99,72.99,1,31.89
649bc37fc7011f3740975f6a,Black,41.1,US,12-Jun-23,B09JG4TTP2,240mmm,Ingenious Store,72.99,72.99,1,31.89
649bc37fc7011f3740975f6d,Black,41.1,US,15-Jun-23,B09JG4TTP2,240mmm,Ingenious Store,72.99,72.99,1,31.89
649bc37fc7011f3740975f6e,Black,41.1,US,16-Jun-23,B09JG4TTP2,240mmm,Ingenious Store,72.99,72.99,1,31.89
649bc37fc7011f3740975f6f,Black,41.1,US,17-Jun-23,B09JG4TTP2,240mmm,Ingenious Store,72.99,72.99,1,31.89
649bc37fc7011f3740975f64,Black,41.1,US,6-Jun-23,B09JG4TTP2,240mmm,Ingenious Store,72.99,72.99,1,31.89
649bc37fc7011f3740975f69,Black,41.1,US,11-Jun-23,B09JG4TTP2,240mmm,Ingenious Store,72.99,145.98,2,63.78
649bc37fc7011f3740975f71,Black,41.1,US,19-Jun-23,B09JG4TTP2,240mmm,Ingenious Store,72.99,72.99,1,31.89
649bc37fc7011f3740975f73,Black,41.1,US,21-Jun-23,B09JG4TTP2,240mmm,Ingenious Store,72.99,72.99,1,31.89
649bc37fc7011f3740975f75,Black,41.1,US,23-Jun-23,B09JG4TTP2,240mmm,Ingenious Store,72.99,72.99,1,31.89
649bc47bc7011f3740976abd,White,41.1,US,1-Jun-23,B0C23LD7K1,240mm,Ingenious Store,72.99,72.99,1,31.89
649bc47bc7011f3740976ac1,White,41.1,US,5-Jun-23,B0C23LD7K1,240mm,Ingenious Store,72.99,72.99,1,31.89
649bc47bc7011f3740976ac8,White,41.1,US,12-Jun-23,B0C23LD7K1,240mm,Ingenious Store,72.99,72.99,1,31.89
649bc47bc7011f3740976acc,White,41.1,US,16-Jun-23,B0C23LD7K1,240mm,Ingenious Store,72.99,72.99,1,31.89
649bc47bc7011f3740976ad3,White,41.1,US,23-Jun-23,B0C23LD7K1,240mm,Ingenious Store,72.99,72.99,1,31.89
649bc904c7011f3740979d5a,Black,31.1,CA,30-Mar-23,B09JG59MGK,120mm,Ingenious Store,60.7392,60.7392,1,29.6392
649bc904c7011f3740979d5e,Black,31.1,CA,3-Apr-23,B09JG59MGK,120mm,Ingenious Store,60.7392,60.7392,1,29.6392
649bc904c7011f3740979d60,Black,31.1,CA,5-Apr-23,B09JG59MGK,120mm,Ingenious Store,60.7392,60.7392,1,29.6392
649bc45153a4ec2274bc8e4a,Black,31.1,JP,26-Feb-23,B09JG59MGK,120mm,Dracaena Store,55.993,55.993,1,24.893
649bc45153a4ec2274bc8e4b,Black,31.1,JP,27-Feb-23,B09JG59MGK,120mm,Dracaena Store,55.993,55.993,1,24.893
649bc45153a4ec2274bc8e31,Black,31.1,JP,1-Feb-23,B09JG59MGK,120mm,Dracaena Store,55.993,167.979,3,74.679
649bc45153a4ec2274bc8e35,Black,31.1,JP,5-Feb-23,B09JG59MGK,120mm,Dracaena Store,55.993,55.993,1,24.893
649bc45153a4ec2274bc8e41,Black,31.1,JP,17-Feb-23,B09JG59MGK,120mm,Dracaena Store,55.993,55.993,1,24.893
649bc45153a4ec2274bc8e42,Black,31.1,JP,18-Feb-23,B09JG59MGK,120mm,Dracaena Store,55.993,55.993,1,24.893
649bc45153a4ec2274bc8e44,Black,31.1,JP,20-Feb-23,B09JG59MGK,120mm,Dracaena Store,55.993,55.993,1,24.893
649bc46153a4ec2274bc8f75,Black,41.1,JP,25-Feb-23,B09JG4TTP2,240mmm,Dracaena Store,84.693,84.693,1,43.593
649bca04c7011f374097a93b,Black,51,US,10-Apr-23,B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1,38.99
649bca04c7011f374097a93c,Black,51,US,11-Apr-23,B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1,38.99
649bca04c7011f374097a93d,Black,51,US,12-Apr-23,B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1,38.99
649bca04c7011f374097a93e,Black,51,US,13-Apr-23,B09JG5X1PY,360mm,Ingenious Store,89.99,179.98,2,77.98
649bca04c7011f374097a94a,Black,51,US,25-Apr-23,B09JG5X1PY,360mm,Ingenious Store,89.99,179.98,2,77.98
649bca04c7011f374097a94c,Black,51,US,27-Apr-23,B09JG5X1PY,360mm,Ingenious Store,89.99,179.98,2,77.98
649bca04c7011f374097a94d,Black,51,US,28-Apr-23,B09JG5X1PY,360mm,Ingenious Store,89.99,179.98,2,77.98
649bca04c7011f374097a930,Black,51,US,30-Mar-23,B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1,38.99
649bca04c7011f374097a931,Black,51,US,31-Mar-23,B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1,38.99
649bca04c7011f374097a932,Black,51,US,1-Apr-23,B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1,38.99
649bca04c7011f374097a933,Black,51,US,2-Apr-23,B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1,38.99
649bca04c7011f374097a936,Black,51,US,5-Apr-23,B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1,38.99
649bca04c7011f374097a938,Black,51,US,7-Apr-23,B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1,38.99
649bca04c7011f374097a939,Black,51,US,8-Apr-23,B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1,38.99
649bca04c7011f374097a940,Black,51,US,15-Apr-23,B09JG5X1PY,360mm,Ingenious Store,89.99,269.97,3,116.97
649bca04c7011f374097a942,Black,51,US,17-Apr-23,B09JG5X1PY,360mm,Ingenious Store,89.99,179.98,2,77.98
649bca04c7011f374097a943,Black,51,US,18-Apr-23,B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1,38.99
649bca04c7011f374097a944,Black,51,US,19-Apr-23,B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1,38.99
649bca04c7011f374097a945,Black,51,US,20-Apr-23,B09JG5X1PY,360mm,Ingenious Store,89.99,269.97,3,116.97
649bca04c7011f374097a946,Black,51,US,21-Apr-23,B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1,38.99
649bca04c7011f374097a947,Black,51,US,22-Apr-23,B09JG5X1PY,360mm,Ingenious Store,89.99,179.98,2,77.98
649bca04c7011f374097a948,Black,51,US,23-Apr-23,B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1,38.99
649bca11c7011f374097a9c6,Black,31.1,US,30-Mar-23,B09JG59MGK,120mm,Ingenious Store,55.99,279.95,5,124.45
649bca11c7011f374097a9c7,Black,31.1,US,31-Mar-23,B09JG59MGK,120mm,Ingenious Store,55.99,615.89,11,273.79
649bca11c7011f374097a9c8,Black,31.1,US,1-Apr-23,B09JG59MGK,120mm,Ingenious Store,55.99,447.92,8,199.12
649bca11c7011f374097a9c9,Black,31.1,US,2-Apr-23,B09JG59MGK,120mm,Ingenious Store,55.99,503.91,9,224.01
649bca11c7011f374097a9ca,Black,31.1,US,3-Apr-23,B09JG59MGK,120mm,Ingenious Store,55.99,1287.77,23,572.47
649bca11c7011f374097a9cb,Black,31.1,US,4-Apr-23,B09JG59MGK,120mm,Ingenious Store,55.99,223.96,4,99.56
649bca11c7011f374097a9cc,Black,31.1,US,5-Apr-23,B09JG59MGK,120mm,Ingenious Store,55.99,1007.82,18,448.02
649bca11c7011f374097a9cd,Black,31.1,US,6-Apr-23,B09JG59MGK,120mm,Ingenious Store,55.99,1623.71,29,721.81
649bca11c7011f374097a9ce,Black,31.1,US,7-Apr-23,B09JG59MGK,120mm,Ingenious Store,55.99,447.92,8,199.12
649bca11c7011f374097a9cf,Black,31.1,US,8-Apr-23,B09JG59MGK,120mm,Ingenious Store,50.9,559.9,11,217.8
649bca11c7011f374097a9d0,Black,31.1,US,9-Apr-23,B09JG59MGK,120mm,Ingenious Store,55.99,839.85,15,373.35
649bca11c7011f374097a9d1,Black,31.1,US,10-Apr-23,B09JG59MGK,120mm,Ingenious Store,55.99,1231.78,22,547.58
649bca11c7011f374097a9d2,Black,31.1,US,11-Apr-23,B09JG59MGK,120mm,Ingenious Store,55.99,671.88,12,298.68
649bca11c7011f374097a9d3,Black,31.1,US,12-Apr-23,B09JG59MGK,120mm,Ingenious Store,55.99,671.88,12,298.68
649bca11c7011f374097a9d4,Black,31.1,US,13-Apr-23,B09JG59MGK,120mm,Ingenious Store,56.99,683.88,12,310.68
649bca11c7011f374097a9d5,Black,31.1,US,14-Apr-23,B09JG59MGK,120mm,Ingenious Store,56.99,1538.73,27,699.03
649bca11c7011f374097a9d6,Black,31.1,US,15-Apr-23,B09JG59MGK,120mm,Ingenious Store,56.99,227.96,4,103.56
649bca11c7011f374097a9d7,Black,31.1,US,16-Apr-23,B09JG59MGK,120mm,Ingenious Store,56.99,227.96,4,103.56
649bca11c7011f374097a9d8,Black,31.1,US,17-Apr-23,B09JG59MGK,120mm,Ingenious Store,56.99,569.9,10,258.9
649bca11c7011f374097a9d9,Black,31.1,US,18-Apr-23,B09JG59MGK,120mm,Ingenious Store,56.99,170.97,3,77.67
649bca11c7011f374097a9da,Black,31.1,US,19-Apr-23,B09JG59MGK,120mm,Ingenious Store,48.85,341.94,7,124.25
649bca11c7011f374097a9db,Black,31.1,US,20-Apr-23,B09JG59MGK,120mm,Ingenious Store,56.99,740.87,13,336.57
649bca11c7011f374097a9dc,Black,31.1,US,21-Apr-23,B09JG59MGK,120mm,Ingenious Store,56.99,227.96,4,103.56
649bca11c7011f374097a9dd,Black,31.1,US,22-Apr-23,B09JG59MGK,120mm,Ingenious Store,56.99,227.96,4,103.56
649bca11c7011f374097a9de,Black,31.1,US,23-Apr-23,B09JG59MGK,120mm,Ingenious Store,56.99,113.98,2,51.78
649bca11c7011f374097a9df,Black,31.1,US,24-Apr-23,B09JG59MGK,120mm,Ingenious Store,56.99,113.98,2,51.78
649bca11c7011f374097a9e0,Black,31.1,US,25-Apr-23,B09JG59MGK,120mm,Ingenious Store,56.99,683.88,12,310.68
649bca14c7011f374097a9e5,Black,41.1,US,31-Mar-23,B09JG4TTP2,240mmm,Ingenious Store,79.99,79.99,1,38.89
649bca14c7011f374097a9ea,Black,41.1,US,5-Apr-23,B09JG4TTP2,240mmm,Ingenious Store,79.99,239.97,3,116.67
649bca14c7011f374097a9fa,Black,41.1,US,21-Apr-23,B09JG4TTP2,240mmm,Ingenious Store,69.99,69.99,1,28.89
649bca14c7011f374097a9fb,Black,41.1,US,22-Apr-23,B09JG4TTP2,240mmm,Ingenious Store,69.99,209.97,3,86.67
649bca14c7011f374097a9fd,Black,41.1,US,24-Apr-23,B09JG4TTP2,240mmm,Ingenious Store,69.99,69.99,1,28.89
649bca14c7011f374097a9ff,Black,41.1,US,26-Apr-23,B09JG4TTP2,240mmm,Ingenious Store,69.99,69.99,1,28.89
649bca14c7011f374097aa00,Black,41.1,US,27-Apr-23,B09JG4TTP2,240mmm,Ingenious Store,69.99,209.97,3,86.67
649bca14c7011f374097aa01,Black,41.1,US,28-Apr-23,B09JG4TTP2,240mmm,Ingenious Store,69.99,139.98,2,57.78
649bcb3f53a4ec2274bd1c7c,Black,31.1,AU,8-Jun-23,B09JG59MGK,120mm,Dracaena Store,62.98,62.98,1,31.88
649bcb3f53a4ec2274bd1c78,Black,31.1,AU,4-Jun-23,B09JG59MGK,120mm,Dracaena Store,62.98,62.98,1,31.88
649bcd37c7011f374097ce7a,Black,51,US,6-Mar-23,B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1,38.99
649bcd37c7011f374097ce8d,Black,51,US,25-Mar-23,B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1,38.99
649bcd37c7011f374097ce8e,Black,51,US,26-Mar-23,B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1,38.99
649bcd37c7011f374097ce8f,Black,51,US,27-Mar-23,B09JG5X1PY,360mm,Ingenious Store,89.99,179.98,2,77.98
649bcd37c7011f374097ce74,Black,51,US,28-Feb-23,B09JG5X1PY,360mm,Ingenious Store,89.99,179.98,2,77.98
649bcd37c7011f374097ce76,Black,51,US,2-Mar-23,B09JG5X1PY,360mm,Ingenious Store,89.99,179.98,2,77.98
649bcd37c7011f374097ce77,Black,51,US,3-Mar-23,B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1,38.99
649bcd37c7011f374097ce87,Black,51,US,19-Mar-23,B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1,38.99
649bcd37c7011f374097ce90,Black,51,US,28-Mar-23,B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1,38.99
649bcd43c7011f374097cf0a,Black,31.1,US,28-Feb-23,B09JG59MGK,120mm,Ingenious Store,54.99,604.89,11,262.79
649bcd43c7011f374097cf0b,Black,31.1,US,1-Mar-23,B09JG59MGK,120mm,Ingenious Store,51.32,769.86,15,303.3
649bcd43c7011f374097cf0c,Black,31.1,US,2-Mar-23,B09JG59MGK,120mm,Ingenious Store,54.99,604.89,11,262.79
649bcd43c7011f374097cf0d,Black,31.1,US,3-Mar-23,B09JG59MGK,120mm,Ingenious Store,54.99,879.84,16,382.24
649bcd43c7011f374097cf0e,Black,31.1,US,4-Mar-23,B09JG59MGK,120mm,Ingenious Store,49.49,494.91,10,183.9
649bcd43c7011f374097cf0f,Black,31.1,US,5-Mar-23,B09JG59MGK,120mm,Ingenious Store,54.99,494.91,9,215.01
649bcd43c7011f374097cf1a,Black,31.1,US,16-Mar-23,B09JG59MGK,120mm,Ingenious Store,55.99,391.93,7,174.23
649bcd43c7011f374097cf1b,Black,31.1,US,17-Mar-23,B09JG59MGK,120mm,Ingenious Store,55.99,391.93,7,174.23
649bcd43c7011f374097cf1c,Black,31.1,US,18-Mar-23,B09JG59MGK,120mm,Ingenious Store,55.99,167.97,3,74.67
649bcd43c7011f374097cf1d,Black,31.1,US,19-Mar-23,B09JG59MGK,120mm,Ingenious Store,55.99,447.92,8,199.12
649bcd43c7011f374097cf1e,Black,31.1,US,20-Mar-23,B09JG59MGK,120mm,Ingenious Store,55.99,447.92,8,199.12
649bcd43c7011f374097cf1f,Black,31.1,US,21-Mar-23,B09JG59MGK,120mm,Ingenious Store,55.99,559.9,10,248.9
649bcd43c7011f374097cf10,Black,31.1,US,6-Mar-23,B09JG59MGK,120mm,Ingenious Store,54.99,604.89,11,262.79
649bcd43c7011f374097cf11,Black,31.1,US,7-Mar-23,B09JG59MGK,120mm,Ingenious Store,54.99,549.9,10,238.9
649bcd43c7011f374097cf12,Black,31.1,US,8-Mar-23,B09JG59MGK,120mm,Ingenious Store,48.12,384.93,8,136.16
649bcd43c7011f374097cf13,Black,31.1,US,9-Mar-23,B09JG59MGK,120mm,Ingenious Store,54.99,494.91,9,215.01
649bcd43c7011f374097cf14,Black,31.1,US,10-Mar-23,B09JG59MGK,120mm,Ingenious Store,55.08,1211.78,22,527.56
649bcd43c7011f374097cf15,Black,31.1,US,11-Mar-23,B09JG59MGK,120mm,Ingenious Store,56.99,170.97,3,77.67
649bcd43c7011f374097cf16,Black,31.1,US,12-Mar-23,B09JG59MGK,120mm,Ingenious Store,56.99,284.95,5,129.45
649bcd43c7011f374097cf17,Black,31.1,US,13-Mar-23,B09JG59MGK,120mm,Ingenious Store,56.66,169.97,3,76.68
649bcd43c7011f374097cf18,Black,31.1,US,14-Mar-23,B09JG59MGK,120mm,Ingenious Store,55.99,335.94,6,149.34
649bcd43c7011f374097cf19,Black,31.1,US,15-Mar-23,B09JG59MGK,120mm,Ingenious Store,55.99,279.95,5,124.45
649bcd43c7011f374097cf20,Black,31.1,US,22-Mar-23,B09JG59MGK,120mm,Ingenious Store,48.99,391.93,8,143.12
649bcd43c7011f374097cf21,Black,31.1,US,23-Mar-23,B09JG59MGK,120mm,Ingenious Store,55.99,503.91,9,224.01
649bcd43c7011f374097cf22,Black,31.1,US,24-Mar-23,B09JG59MGK,120mm,Ingenious Store,55.99,279.95,5,124.45
649bcd43c7011f374097cf23,Black,31.1,US,25-Mar-23,B09JG59MGK,120mm,Ingenious Store,55.99,167.97,3,74.67
649bcd43c7011f374097cf24,Black,31.1,US,26-Mar-23,B09JG59MGK,120mm,Ingenious Store,55.99,279.95,5,124.45
649bcd43c7011f374097cf25,Black,31.1,US,27-Mar-23,B09JG59MGK,120mm,Ingenious Store,55.99,223.96,4,99.56
649bcd43c7011f374097cf26,Black,31.1,US,28-Mar-23,B09JG59MGK,120mm,Ingenious Store,55.99,223.96,4,99.56
649bcd43c7011f374097cf27,Black,31.1,US,29-Mar-23,B09JG59MGK,120mm,Ingenious Store,55.99,727.87,13,323.57
649bcd46c7011f374097cf2a,Black,41.1,US,2-Mar-23,B09JG4TTP2,240mmm,Ingenious Store,79.99,239.97,3,116.67
649bcd46c7011f374097cf2b,Black,41.1,US,3-Mar-23,B09JG4TTP2,240mmm,Ingenious Store,79.99,159.98,2,77.78
649bcd46c7011f374097cf2c,Black,41.1,US,4-Mar-23,B09JG4TTP2,240mmm,Ingenious Store,79.99,79.99,1,38.89
649bcd46c7011f374097cf2d,Black,41.1,US,5-Mar-23,B09JG4TTP2,240mmm,Ingenious Store,79.99,319.96,4,155.56
649bcd46c7011f374097cf2e,Black,41.1,US,6-Mar-23,B09JG4TTP2,240mmm,Ingenious Store,79.99,79.99,1,38.89
649bcd46c7011f374097cf2f,Black,41.1,US,7-Mar-23,B09JG4TTP2,240mmm,Ingenious Store,79.99,159.98,2,77.78
649bcd46c7011f374097cf28,Black,41.1,US,28-Feb-23,B09JG4TTP2,240mmm,Ingenious Store,79.99,239.97,3,116.67
649bcd46c7011f374097cf29,Black,41.1,US,1-Mar-23,B09JG4TTP2,240mmm,Ingenious Store,79.99,239.97,3,116.67
649bcd46c7011f374097cf30,Black,41.1,US,8-Mar-23,B09JG4TTP2,240mmm,Ingenious Store,79.99,159.98,2,77.78
649bcd46c7011f374097cf32,Black,41.1,US,10-Mar-23,B09JG4TTP2,240mmm,Ingenious Store,79.99,399.95,5,194.45
649bcd46c7011f374097cf33,Black,41.1,US,11-Mar-23,B09JG4TTP2,240mmm,Ingenious Store,79.99,239.97,3,116.67
649bcd46c7011f374097cf35,Black,41.1,US,13-Mar-23,B09JG4TTP2,240mmm,Ingenious Store,79.99,159.98,2,77.78
649bd3a3c7011f374098190f,Black,51,US,18-Jan-23,B09JG5X1PY,360mm,Ingenious Store,85.99,85.99,1,34.99
649bd3a3c7011f3740981904,Black,51,US,7-Jan-23,B09JG5X1PY,360mm,Ingenious Store,85.99,85.99,1,34.99
649bd3a3c7011f3740981905,Black,51,US,8-Jan-23,B09JG5X1PY,360mm,Ingenious Store,85.99,171.98,2,69.98
649bd3a3c7011f3740981909,Black,51,US,12-Jan-23,B09JG5X1PY,360mm,Ingenious Store,85.99,85.99,1,34.99
649bd3b1c7011f37409819a0,Black,31.1,US,13-Jan-23,B09JG59MGK,120mm,Ingenious Store,54.99,604.89,11,262.79
649bd3b1c7011f37409819a1,Black,31.1,US,14-Jan-23,B09JG59MGK,120mm,Ingenious Store,54.99,549.9,10,238.9
649bd3b1c7011f37409819a2,Black,31.1,US,15-Jan-23,B09JG59MGK,120mm,Ingenious Store,54.99,219.96,4,95.56
649bd3b1c7011f37409819a3,Black,31.1,US,16-Jan-23,B09JG59MGK,120mm,Ingenious Store,54.99,714.87,13,310.57
649bd3b1c7011f37409819a4,Black,31.1,US,17-Jan-23,B09JG59MGK,120mm,Ingenious Store,54.99,439.92,8,191.12
649bd3b1c7011f37409819a5,Black,31.1,US,18-Jan-23,B09JG59MGK,120mm,Ingenious Store,54.99,329.94,6,143.34
649bd3b1c7011f37409819a6,Black,31.1,US,19-Jan-23,B09JG59MGK,120mm,Ingenious Store,54.99,439.92,8,191.12
649bd3b1c7011f37409819a7,Black,31.1,US,20-Jan-23,B09JG59MGK,120mm,Ingenious Store,56.42,394.93,7,177.24
649bd3b1c7011f37409819a8,Black,31.1,US,21-Jan-23,B09JG59MGK,120mm,Ingenious Store,55.99,55.99,1,24.89
649bd3b1c7011f37409819a9,Black,31.1,US,22-Jan-23,B09JG59MGK,120mm,Ingenious Store,55.99,391.93,7,174.23
649bd3b1c7011f37409819ab,Black,31.1,US,24-Jan-23,B09JG59MGK,120mm,Ingenious Store,55.99,167.97,3,74.67
649bd3b1c7011f37409819ac,Black,31.1,US,25-Jan-23,B09JG59MGK,120mm,Ingenious Store,55.99,615.89,11,273.79
649bd3b1c7011f37409819ad,Black,31.1,US,26-Jan-23,B09JG59MGK,120mm,Ingenious Store,55.99,447.92,8,199.12
649bd3b1c7011f37409819ae,Black,31.1,US,27-Jan-23,B09JG59MGK,120mm,Ingenious Store,58.99,176.97,3,83.67
649bd3b1c7011f374098199a,Black,31.1,US,7-Jan-23,B09JG59MGK,120mm,Ingenious Store,56.99,398.93,7,181.23
649bd3b1c7011f374098199b,Black,31.1,US,8-Jan-23,B09JG59MGK,120mm,Ingenious Store,56.99,341.94,6,155.34
649bd3b1c7011f374098199c,Black,31.1,US,9-Jan-23,B09JG59MGK,120mm,Ingenious Store,56.99,284.95,5,129.45
649bd3b1c7011f374098199d,Black,31.1,US,10-Jan-23,B09JG59MGK,120mm,Ingenious Store,58.99,58.99,1,27.89
649bd3b1c7011f374098199e,Black,31.1,US,11-Jan-23,B09JG59MGK,120mm,Ingenious Store,39.33,117.98,3,24.69
649bd3b1c7011f374098199f,Black,31.1,US,12-Jan-23,B09JG59MGK,120mm,Ingenious Store,54.99,329.94,6,143.34
649bd3b1c7011f3740981992,Black,31.1,US,30-Dec-22,B09JG59MGK,120mm,Ingenious Store,56.99,398.93,7,181.23
649bd3b1c7011f3740981993,Black,31.1,US,31-Dec-22,B09JG59MGK,120mm,Ingenious Store,56.99,284.95,5,129.45
649bd3b1c7011f3740981994,Black,31.1,US,1-Jan-23,B09JG59MGK,120mm,Ingenious Store,56.99,284.95,5,129.45
649bd3b1c7011f3740981995,Black,31.1,US,2-Jan-23,B09JG59MGK,120mm,Ingenious Store,56.99,626.89,11,284.79
649bd3b1c7011f3740981996,Black,31.1,US,3-Jan-23,B09JG59MGK,120mm,Ingenious Store,56.99,569.9,10,258.9
649bd3b1c7011f3740981997,Black,31.1,US,4-Jan-23,B09JG59MGK,120mm,Ingenious Store,56.99,284.95,5,129.45
649bd3b1c7011f3740981998,Black,31.1,US,5-Jan-23,B09JG59MGK,120mm,Ingenious Store,56.99,683.88,12,310.68
649bd3b1c7011f3740981999,Black,31.1,US,6-Jan-23,B09JG59MGK,120mm,Ingenious Store,56.99,398.93,7,181.23
649bd3b3c7011f37409819b1,Black,41.1,US,31-Dec-22,B09JG4TTP2,240mmm,Ingenious Store,75.99,303.96,4,139.56
649bd3b3c7011f37409819b2,Black,41.1,US,1-Jan-23,B09JG4TTP2,240mmm,Ingenious Store,75.99,75.99,1,34.89
649bd3b3c7011f37409819b3,Black,41.1,US,2-Jan-23,B09JG4TTP2,240mmm,Ingenious Store,75.99,227.97,3,104.67
649bd3b3c7011f37409819b6,Black,41.1,US,5-Jan-23,B09JG4TTP2,240mmm,Ingenious Store,75.99,75.99,1,34.89
649bd3b3c7011f37409819b7,Black,41.1,US,6-Jan-23,B09JG4TTP2,240mmm,Ingenious Store,75.99,227.97,3,104.67
649bd3b3c7011f37409819b8,Black,41.1,US,7-Jan-23,B09JG4TTP2,240mmm,Ingenious Store,75.99,75.99,1,34.89
649bd3b3c7011f37409819b9,Black,41.1,US,8-Jan-23,B09JG4TTP2,240mmm,Ingenious Store,75.99,75.99,1,34.89
649bd3b3c7011f37409819bc,Black,41.1,US,11-Jan-23,B09JG4TTP2,240mmm,Ingenious Store,75.99,75.99,1,34.89
649bd3b3c7011f37409819bd,Black,41.1,US,12-Jan-23,B09JG4TTP2,240mmm,Ingenious Store,75.99,75.99,1,34.89
649bd3b3c7011f37409819bf,Black,41.1,US,14-Jan-23,B09JG4TTP2,240mmm,Ingenious Store,75.99,75.99,1,34.89
649bd3b3c7011f37409819c1,Black,41.1,US,16-Jan-23,B09JG4TTP2,240mmm,Ingenious Store,75.99,75.99,1,34.89
649bd3b3c7011f37409819c2,Black,41.1,US,17-Jan-23,B09JG4TTP2,240mmm,Ingenious Store,75.99,151.98,2,69.78
649bd3b3c7011f37409819c3,Black,41.1,US,18-Jan-23,B09JG4TTP2,240mmm,Ingenious Store,75.99,379.95,5,174.45
649bd3b3c7011f37409819c6,Black,41.1,US,21-Jan-23,B09JG4TTP2,240mmm,Ingenious Store,75.99,75.99,1,34.89
649bd3b3c7011f37409819cd,Black,41.1,US,28-Jan-23,B09JG4TTP2,240mmm,Ingenious Store,75.99,151.98,2,69.78
649bd063c7011f374097f3ba,Black,51,US,31-Jan-23,B09JG5X1PY,360mm,Ingenious Store,85.99,85.99,1,34.99
649bd063c7011f374097f3bb,Black,51,US,1-Feb-23,B09JG5X1PY,360mm,Ingenious Store,85.99,171.98,2,69.98
649bd063c7011f374097f3bd,Black,51,US,3-Feb-23,B09JG5X1PY,360mm,Ingenious Store,82.99,82.99,1,31.99
649bd063c7011f374097f3be,Black,51,US,4-Feb-23,B09JG5X1PY,360mm,Ingenious Store,82.99,82.99,1,31.99
