Asin,Color,Country Code,"Month, Day, Year of Date",Order ID,Size,Store,Cost,Price,Profit,Sales,Units
B09JG59MGK,Black,US,7/30/2022,63d48ba8dba2fe37f0af5c36,120mm,Dracaena Store,31.1,52,104.5,260,5
B09JG59MGK,Black,CA,6/4/2022,63d49b39dba2fe37f0b096a4,120mm,Dracaena Store,31.1,52.3488,21.2488,52.3488,1
B09JG59MGK,Black,CA,6/17/2022,63d49b39dba2fe37f0b096b1,120mm,Dracaena Store,31.1,52.3488,21.2488,52.3488,1
B09JG59MGK,Black,CA,6/18/2022,63d49b39dba2fe37f0b096b2,120mm,Dracaena Store,31.1,52.3488,21.2488,52.3488,1
B09JG59MGK,Black,CA,6/28/2022,63d49b39dba2fe37f0b096bc,120mm,Dracaena Store,31.1,52.3488,21.2488,52.3488,1
B09JG59MGK,Black,CA,6/30/2022,63d49b39dba2fe37f0b096be,120mm,Dracaena Store,31.1,52.3488,21.2488,52.3488,1
B09JG59MGK,Black,US,9/9/2022,63d81ad2e561b5a4b69bb5c9,120mm,Dracaena Store,31.1,52,20.9,52,1
B09JG59MGK,Black,JP,7/20/2022,63d464d4dba2fe37f0ac4fef,120mm,Dracaena Store,31.1,52.493,21.393,52.493,1
B09JG59MGK,Black,MX,7/13/2022,63d474a4dba2fe37f0ad90e3,120mm,Dracaena Store,31.1,58.07714,26.97714,58.07714,1
B09JG59MGK,Black,JP,4/27/2022,63d474f6dba2fe37f0ad97bb,120mm,Dracaena Store,31.1,41.993,10.893,41.993,1
B09JG59MGK,Black,JP,5/1/2022,63d474f6dba2fe37f0ad97bf,120mm,Dracaena Store,31.1,41.993,10.893,41.993,1
B09JG59MGK,Black,JP,5/2/2022,63d474f6dba2fe37f0ad97c0,120mm,Dracaena Store,31.1,41.993,10.893,41.993,1
B09JG59MGK,Black,MX,6/8/2022,63d493bfdba2fe37f0affec8,120mm,Dracaena Store,31.1,62.64,31.54,62.64,1
B09JG59MGK,Black,US,2/7/2022,63d1426ddba2fe37f063163d,120mm,Dracaena Store,31.1,49,17.9,49,1
B09JG59MGK,Black,DE,7/27/2022,63d03888dba2fe37f0432c5b,120mm,Dracaena Store,31.1,60.5604,29.4604,60.5604,1
B09JG59MGK,Black,DE,8/5/2022,63d03888dba2fe37f0432c64,120mm,Dracaena Store,31.1,61.0509,29.9509,61.0509,1
B09JG59MGK,Black,DE,8/6/2022,63d03888dba2fe37f0432c65,120mm,Dracaena Store,31.1,61.0509,29.9509,61.0509,1
B09JG59MGK,Black,DE,8/10/2022,63d03888dba2fe37f0432c69,120mm,Dracaena Store,31.1,61.0509,29.9509,61.0509,1
B09JG59MGK,Black,GB,6/20/2022,63d11169dba2fe37f05f47a4,120mm,Dracaena Store,31.1,55.118,24.018,55.118,1
B09JG59MGK,Black,GB,5/31/2022,63d11169dba2fe37f05f4790,120mm,Dracaena Store,31.1,53.8734,22.7734,53.8734,1
B09JG59MGK,Black,GB,6/1/2022,63d11169dba2fe37f05f4791,120mm,Dracaena Store,31.1,53.8734,45.5468,107.7468,2
B09JG59MGK,Black,GB,5/20/2022,63d16277dba2fe37f0657821,120mm,Dracaena Store,31.1,54.5973,23.4973,54.5973,1
B09JG59MGK,Black,GB,5/24/2022,63d16277dba2fe37f0657825,120mm,Dracaena Store,31.1,54.5973,23.4973,54.5973,1
B09JG59MGK,Black,GB,5/26/2022,63d16277dba2fe37f0657827,120mm,Dracaena Store,31.1,54.2417,92.5668,216.9414,4
B09JG59MGK,Black,GB,5/27/2022,63d16277dba2fe37f0657828,120mm,Dracaena Store,31.1,53.8734,22.7734,53.8734,1
B09JG59MGK,Black,US,1/3/2022,63d16973dba2fe37f066410a,120mm,Dracaena Store,31.1,45,27.8,90,2
B09JG59MGK,Black,US,1/4/2022,63d16973dba2fe37f066410b,120mm,Dracaena Store,31.1,45,13.9,45,1
B09JG59MGK,Black,US,1/5/2022,63d16973dba2fe37f066410c,120mm,Dracaena Store,31.1,45,41.7,135,3
B09JG59MGK,Black,US,1/6/2022,63d16973dba2fe37f066410d,120mm,Dracaena Store,31.1,45,13.9,45,1
B09JG59MGK,Black,US,1/19/2022,63d16973dba2fe37f066411a,120mm,Dracaena Store,31.1,45,27.8,90,2
B09JG59MGK,Black,US,1/22/2022,63d16973dba2fe37f066411d,120mm,Dracaena Store,31.1,45,41.7,135,3
B09JG59MGK,Black,US,1/23/2022,63d16973dba2fe37f066411e,120mm,Dracaena Store,31.1,45,13.9,45,1
B09JG59MGK,Black,US,1/24/2022,63d16973dba2fe37f066411f,120mm,Dracaena Store,31.1,45,41.7,135,3
B09JG59MGK,Black,US,12/31/2021,63d16973dba2fe37f0664107,120mm,Dracaena Store,31.1,45,27.8,90,2
B09JG59MGK,Black,US,1/11/2022,63d16973dba2fe37f0664112,120mm,Dracaena Store,31.1,45,13.9,45,1
B09JG59MGK,Black,US,1/13/2022,63d16973dba2fe37f0664114,120mm,Dracaena Store,31.1,45,27.8,90,2
B09JG59MGK,Black,US,1/14/2022,63d16973dba2fe37f0664115,120mm,Dracaena Store,31.1,45,27.8,90,2
B09JG59MGK,Black,US,1/15/2022,63d16973dba2fe37f0664116,120mm,Dracaena Store,31.1,45,13.9,45,1
B09JG59MGK,Black,US,1/17/2022,63d16973dba2fe37f0664118,120mm,Dracaena Store,31.1,45,41.7,135,3
B09JG59MGK,Black,US,1/18/2022,63d16973dba2fe37f0664119,120mm,Dracaena Store,31.1,45,27.8,90,2
B09JG59MGK,Black,US,1/25/2022,63d16973dba2fe37f0664120,120mm,Dracaena Store,31.1,45,27.8,90,2
B09JG59MGK,Black,US,1/26/2022,63d16973dba2fe37f0664121,120mm,Dracaena Store,31.1,49,17.9,49,1
B09JG59MGK,Black,US,12/6/2021,63d18651dba2fe37f0697cbe,120mm,Dracaena Store,31.1,45.99,14.89,45.99,1
B09JG59MGK,Black,US,12/7/2021,63d18651dba2fe37f0697cbf,120mm,Dracaena Store,31.1,45.99,14.89,45.99,1
B09JG59MGK,Black,US,12/8/2021,63d18651dba2fe37f0697cc0,120mm,Dracaena Store,31.1,45.99,14.89,45.99,1
B09JG59MGK,Black,US,12/12/2021,63d18651dba2fe37f0697cc4,120mm,Dracaena Store,31.1,45.99,14.89,45.99,1
B09JG59MGK,Black,US,12/14/2021,63d18651dba2fe37f0697cc6,120mm,Dracaena Store,31.1,45.99,14.89,45.99,1
B09JG59MGK,Black,US,12/15/2021,63d18651dba2fe37f0697cc7,120mm,Dracaena Store,31.1,45.99,14.89,45.99,1
B09JG59MGK,Black,US,12/22/2021,63d18651dba2fe37f0697cce,120mm,Dracaena Store,31.1,45.99,29.78,91.98,2
B09JG59MGK,Black,US,12/25/2021,63d18651dba2fe37f0697cd1,120mm,Dracaena Store,31.1,45,13.9,45,1
B09JG59MGK,Black,US,12/26/2021,63d18651dba2fe37f0697cd2,120mm,Dracaena Store,31.1,45,27.8,90,2
B09JG59MGK,Black,US,12/27/2021,63d18651dba2fe37f0697cd3,120mm,Dracaena Store,31.1,45,13.9,45,1
B09JG59MGK,Black,US,12/28/2021,63d18651dba2fe37f0697cd4,120mm,Dracaena Store,31.1,45,13.9,45,1
B09JG59MGK,Black,US,9/10/2022,63e2f6ec58ed550a45d8ba5a,120mm,Dracaena Store,31.1,52,20.9,52,1
B09JG59MGK,Black,US,9/13/2022,63e4748c58ed550a45f8524a,120mm,Dracaena Store,31.1,52,62.7,156,3
B09JG59MGK,Black,US,9/11/2022,63e4748c58ed550a45f85248,120mm,Dracaena Store,31.1,52,41.8,104,2
B09JG59MGK,Black,US,9/14/2022,63e869157d111e070f946be3,120mm,Dracaena Store,31.1,52,20.9,52,1
B09JG59MGK,Black,US,9/16/2022,63ea5fccb65d634d6936cb8a,120mm,Dracaena Store,31.1,52,20.9,52,1
B09JG59MGK,Black,US,9/21/2022,63eb1399b65d634d69480b6a,120mm,Dracaena Store,31.1,52,41.8,104,2
B09JG59MGK,Black,US,9/17/2022,63eb1399b65d634d69480b66,120mm,Dracaena Store,31.1,52,20.9,52,1
B09JG59MGK,Black,US,9/18/2022,63eb1399b65d634d69480b67,120mm,Dracaena Store,31.1,52,20.9,52,1
B09JG59MGK,Black,US,9/19/2022,63eb1399b65d634d69480b68,120mm,Dracaena Store,31.1,52,41.8,104,2
B09JG59MGK,Black,US,9/20/2022,63eb1399b65d634d69480b69,120mm,Dracaena Store,31.1,52,62.7,156,3
B09JG59MGK,Black,AU,9/18/2022,63ed1d1cb65d634d696b7fb0,120mm,Dracaena Store,31.1,60.97,29.87,60.97,1
B09JG59MGK,Black,US,9/24/2022,63f4e58b6b5148a575c02dbe,120mm,Dracaena Store,31.1,52,41.8,104,2
B09JG59MGK,Black,US,9/22/2022,63f26adbea6105710225e604,120mm,Dracaena Store,31.1,52,20.9,52,1
B09JG59MGK,Black,US,9/23/2022,63f26adbea6105710225e605,120mm,Dracaena Store,31.1,52,41.8,104,2
B09JG59MGK,Black,US,9/26/2022,63f81f186b5148a575091f92,120mm,Dracaena Store,31.1,39,31.6,156,4
